Generating 4000000000 using 100 maps with step of 40000000
14/06/16 17:22:20 INFO mapred.JobClient: Running job: job_201406131535_0045
14/06/16 17:22:21 INFO mapred.JobClient:  map 0% reduce 0%
14/06/16 17:26:40 INFO mapred.JobClient:  map 64% reduce 0%
14/06/16 17:26:45 INFO mapred.JobClient:  map 65% reduce 0%
14/06/16 17:26:49 INFO mapred.JobClient:  map 66% reduce 0%
14/06/16 17:26:53 INFO mapred.JobClient:  map 67% reduce 0%
14/06/16 17:26:57 INFO mapred.JobClient:  map 68% reduce 0%
14/06/16 17:27:01 INFO mapred.JobClient:  map 69% reduce 0%
14/06/16 17:27:05 INFO mapred.JobClient:  map 70% reduce 0%
14/06/16 17:27:10 INFO mapred.JobClient:  map 71% reduce 0%
14/06/16 17:27:13 INFO mapred.JobClient:  map 72% reduce 0%
14/06/16 17:27:17 INFO mapred.JobClient:  map 73% reduce 0%
14/06/16 17:27:21 INFO mapred.JobClient:  map 74% reduce 0%
14/06/16 17:27:25 INFO mapred.JobClient:  map 75% reduce 0%
14/06/16 17:27:29 INFO mapred.JobClient:  map 76% reduce 0%
14/06/16 17:27:33 INFO mapred.JobClient:  map 77% reduce 0%
14/06/16 17:27:37 INFO mapred.JobClient:  map 78% reduce 0%
14/06/16 17:27:41 INFO mapred.JobClient:  map 79% reduce 0%
14/06/16 17:27:46 INFO mapred.JobClient:  map 80% reduce 0%
14/06/16 17:27:50 INFO mapred.JobClient:  map 81% reduce 0%
14/06/16 17:27:55 INFO mapred.JobClient:  map 82% reduce 0%
14/06/16 17:27:59 INFO mapred.JobClient:  map 83% reduce 0%
14/06/16 17:28:03 INFO mapred.JobClient:  map 84% reduce 0%
14/06/16 17:28:09 INFO mapred.JobClient:  map 85% reduce 0%
14/06/16 17:28:12 INFO mapred.JobClient:  map 86% reduce 0%
14/06/16 17:28:18 INFO mapred.JobClient:  map 87% reduce 0%
14/06/16 17:28:23 INFO mapred.JobClient:  map 88% reduce 0%
14/06/16 17:28:30 INFO mapred.JobClient:  map 89% reduce 0%
14/06/16 17:28:36 INFO mapred.JobClient:  map 90% reduce 0%
14/06/16 17:28:44 INFO mapred.JobClient:  map 91% reduce 0%
14/06/16 17:28:52 INFO mapred.JobClient:  map 92% reduce 0%
14/06/16 17:28:58 INFO mapred.JobClient:  map 93% reduce 0%
14/06/16 17:29:06 INFO mapred.JobClient:  map 94% reduce 0%
14/06/16 17:29:16 INFO mapred.JobClient:  map 95% reduce 0%
14/06/16 17:29:25 INFO mapred.JobClient:  map 96% reduce 0%
14/06/16 17:29:35 INFO mapred.JobClient:  map 97% reduce 0%
14/06/16 17:29:47 INFO mapred.JobClient:  map 98% reduce 0%
14/06/16 17:30:07 INFO mapred.JobClient:  map 99% reduce 0%
14/06/16 17:31:08 INFO mapred.JobClient:  map 100% reduce 0%
14/06/16 17:31:12 INFO mapred.JobClient: Job complete: job_201406131535_0045
14/06/16 17:31:12 INFO mapred.JobClient: Counters: 19
14/06/16 17:31:12 INFO mapred.JobClient:   Job Counters 
14/06/16 17:31:12 INFO mapred.JobClient:     SLOTS_MILLIS_MAPS=15129441
14/06/16 17:31:12 INFO mapred.JobClient:     Total time spent by all reduces waiting after reserving slots (ms)=0
14/06/16 17:31:12 INFO mapred.JobClient:     Total time spent by all maps waiting after reserving slots (ms)=0
14/06/16 17:31:12 INFO mapred.JobClient:     Launched map tasks=117
14/06/16 17:31:12 INFO mapred.JobClient:     SLOTS_MILLIS_REDUCES=0
14/06/16 17:31:12 INFO mapred.JobClient:   File Input Format Counters 
14/06/16 17:31:12 INFO mapred.JobClient:     Bytes Read=0
14/06/16 17:31:12 INFO mapred.JobClient:   File Output Format Counters 
14/06/16 17:31:12 INFO mapred.JobClient:     Bytes Written=400000000000
14/06/16 17:31:12 INFO mapred.JobClient:   FileSystemCounters
14/06/16 17:31:12 INFO mapred.JobClient:     HDFS_BYTES_READ=8696
14/06/16 17:31:12 INFO mapred.JobClient:     FILE_BYTES_WRITTEN=5583390
14/06/16 17:31:12 INFO mapred.JobClient:     HDFS_BYTES_WRITTEN=400000000000
14/06/16 17:31:12 INFO mapred.JobClient:   Map-Reduce Framework
14/06/16 17:31:12 INFO mapred.JobClient:     Map input records=4000000000
14/06/16 17:31:12 INFO mapred.JobClient:     Physical memory (bytes) snapshot=8287129600
14/06/16 17:31:12 INFO mapred.JobClient:     Spilled Records=0
14/06/16 17:31:12 INFO mapred.JobClient:     CPU time spent (ms)=4380110
14/06/16 17:31:12 INFO mapred.JobClient:     Total committed heap usage (bytes)=2370854912
14/06/16 17:31:12 INFO mapred.JobClient:     Virtual memory (bytes) snapshot=72676892672
14/06/16 17:31:12 INFO mapred.JobClient:     Map input bytes=4000000000
14/06/16 17:31:12 INFO mapred.JobClient:     Map output records=4000000000
14/06/16 17:31:12 INFO mapred.JobClient:     SPLIT_RAW_BYTES=8696

real	8m58.266s
user	0m3.584s
sys	0m0.348s
