Generating 8000000000 using 100 maps with step of 80000000
14/06/17 02:26:14 INFO mapred.JobClient: Running job: job_201406131535_0051
14/06/17 02:26:15 INFO mapred.JobClient:  map 0% reduce 0%
14/06/17 02:35:23 INFO mapred.JobClient:  map 69% reduce 0%
14/06/17 02:35:31 INFO mapred.JobClient:  map 70% reduce 0%
14/06/17 02:35:39 INFO mapred.JobClient:  map 71% reduce 0%
14/06/17 02:35:46 INFO mapred.JobClient:  map 72% reduce 0%
14/06/17 02:35:55 INFO mapred.JobClient:  map 73% reduce 0%
14/06/17 02:36:03 INFO mapred.JobClient:  map 74% reduce 0%
14/06/17 02:36:11 INFO mapred.JobClient:  map 75% reduce 0%
14/06/17 02:36:19 INFO mapred.JobClient:  map 76% reduce 0%
14/06/17 02:36:26 INFO mapred.JobClient:  map 77% reduce 0%
14/06/17 02:36:35 INFO mapred.JobClient:  map 78% reduce 0%
14/06/17 02:36:43 INFO mapred.JobClient:  map 79% reduce 0%
14/06/17 02:36:50 INFO mapred.JobClient:  map 80% reduce 0%
14/06/17 02:36:59 INFO mapred.JobClient:  map 81% reduce 0%
14/06/17 02:37:07 INFO mapred.JobClient:  map 82% reduce 0%
14/06/17 02:37:15 INFO mapred.JobClient:  map 83% reduce 0%
14/06/17 02:37:24 INFO mapred.JobClient:  map 84% reduce 0%
14/06/17 02:37:34 INFO mapred.JobClient:  map 85% reduce 0%
14/06/17 02:37:44 INFO mapred.JobClient:  map 86% reduce 0%
14/06/17 02:37:54 INFO mapred.JobClient:  map 87% reduce 0%
14/06/17 02:38:05 INFO mapred.JobClient:  map 88% reduce 0%
14/06/17 02:38:16 INFO mapred.JobClient:  map 89% reduce 0%
14/06/17 02:38:28 INFO mapred.JobClient:  map 90% reduce 0%
14/06/17 02:38:42 INFO mapred.JobClient:  map 91% reduce 0%
14/06/17 02:38:54 INFO mapred.JobClient:  map 92% reduce 0%
14/06/17 02:39:10 INFO mapred.JobClient:  map 93% reduce 0%
14/06/17 02:39:27 INFO mapred.JobClient:  map 94% reduce 0%
14/06/17 02:39:45 INFO mapred.JobClient:  map 95% reduce 0%
14/06/17 02:40:02 INFO mapred.JobClient:  map 96% reduce 0%
14/06/17 02:40:22 INFO mapred.JobClient:  map 97% reduce 0%
14/06/17 02:40:53 INFO mapred.JobClient:  map 98% reduce 0%
14/06/17 02:41:28 INFO mapred.JobClient:  map 99% reduce 0%
14/06/17 02:42:57 INFO mapred.JobClient:  map 100% reduce 0%
14/06/17 02:43:02 INFO mapred.JobClient: Job complete: job_201406131535_0051
14/06/17 02:43:02 INFO mapred.JobClient: Counters: 19
14/06/17 02:43:02 INFO mapred.JobClient:   Job Counters 
14/06/17 02:43:02 INFO mapred.JobClient:     SLOTS_MILLIS_MAPS=31347955
14/06/17 02:43:02 INFO mapred.JobClient:     Total time spent by all reduces waiting after reserving slots (ms)=0
14/06/17 02:43:02 INFO mapred.JobClient:     Total time spent by all maps waiting after reserving slots (ms)=0
14/06/17 02:43:02 INFO mapred.JobClient:     Launched map tasks=117
14/06/17 02:43:02 INFO mapred.JobClient:     SLOTS_MILLIS_REDUCES=0
14/06/17 02:43:02 INFO mapred.JobClient:   File Input Format Counters 
14/06/17 02:43:02 INFO mapred.JobClient:     Bytes Read=0
14/06/17 02:43:02 INFO mapred.JobClient:   File Output Format Counters 
14/06/17 02:43:02 INFO mapred.JobClient:     Bytes Written=800000000000
14/06/17 02:43:02 INFO mapred.JobClient:   FileSystemCounters
14/06/17 02:43:02 INFO mapred.JobClient:     HDFS_BYTES_READ=8742
14/06/17 02:43:02 INFO mapred.JobClient:     FILE_BYTES_WRITTEN=5583390
14/06/17 02:43:02 INFO mapred.JobClient:     HDFS_BYTES_WRITTEN=800000000000
14/06/17 02:43:02 INFO mapred.JobClient:   Map-Reduce Framework
14/06/17 02:43:02 INFO mapred.JobClient:     Map input records=8000000000
14/06/17 02:43:02 INFO mapred.JobClient:     Physical memory (bytes) snapshot=8235278336
14/06/17 02:43:02 INFO mapred.JobClient:     Spilled Records=0
14/06/17 02:43:02 INFO mapred.JobClient:     CPU time spent (ms)=8404140
14/06/17 02:43:02 INFO mapred.JobClient:     Total committed heap usage (bytes)=2345111552
14/06/17 02:43:02 INFO mapred.JobClient:     Virtual memory (bytes) snapshot=72681209856
14/06/17 02:43:02 INFO mapred.JobClient:     Map input bytes=8000000000
14/06/17 02:43:02 INFO mapred.JobClient:     Map output records=8000000000
14/06/17 02:43:02 INFO mapred.JobClient:     SPLIT_RAW_BYTES=8742

real	16m54.334s
user	0m4.455s
sys	0m0.553s
