Generating 5000000000 using 100 maps with step of 50000000
14/06/16 19:39:19 INFO mapred.JobClient: Running job: job_201406131535_0047
14/06/16 19:39:20 INFO mapred.JobClient:  map 0% reduce 0%
14/06/16 19:41:56 INFO mapred.JobClient:  map 32% reduce 0%
14/06/16 19:42:01 INFO mapred.JobClient:  map 33% reduce 0%
14/06/16 19:42:06 INFO mapred.JobClient:  map 34% reduce 0%
14/06/16 19:42:11 INFO mapred.JobClient:  map 35% reduce 0%
14/06/16 19:42:15 INFO mapred.JobClient:  map 36% reduce 0%
14/06/16 19:42:21 INFO mapred.JobClient:  map 37% reduce 0%
14/06/16 19:42:26 INFO mapred.JobClient:  map 38% reduce 0%
14/06/16 19:42:30 INFO mapred.JobClient:  map 39% reduce 0%
14/06/16 19:42:35 INFO mapred.JobClient:  map 40% reduce 0%
14/06/16 19:42:41 INFO mapred.JobClient:  map 41% reduce 0%
14/06/16 19:42:46 INFO mapred.JobClient:  map 42% reduce 0%
14/06/16 19:42:50 INFO mapred.JobClient:  map 43% reduce 0%
14/06/16 19:42:55 INFO mapred.JobClient:  map 44% reduce 0%
14/06/16 19:43:00 INFO mapred.JobClient:  map 45% reduce 0%
14/06/16 19:43:06 INFO mapred.JobClient:  map 46% reduce 0%
14/06/16 19:43:10 INFO mapred.JobClient:  map 47% reduce 0%
14/06/16 19:43:15 INFO mapred.JobClient:  map 48% reduce 0%
14/06/16 19:43:20 INFO mapred.JobClient:  map 49% reduce 0%
14/06/16 19:43:26 INFO mapred.JobClient:  map 50% reduce 0%
14/06/16 19:43:32 INFO mapred.JobClient:  map 51% reduce 0%
14/06/16 19:43:37 INFO mapred.JobClient:  map 52% reduce 0%
14/06/16 19:43:42 INFO mapred.JobClient:  map 53% reduce 0%
14/06/16 19:43:46 INFO mapred.JobClient:  map 54% reduce 0%
14/06/16 19:43:51 INFO mapred.JobClient:  map 55% reduce 0%
14/06/16 19:43:56 INFO mapred.JobClient:  map 56% reduce 0%
14/06/16 19:44:00 INFO mapred.JobClient:  map 57% reduce 0%
14/06/16 19:44:05 INFO mapred.JobClient:  map 58% reduce 0%
14/06/16 19:44:10 INFO mapred.JobClient:  map 59% reduce 0%
14/06/16 19:44:14 INFO mapred.JobClient:  map 60% reduce 0%
14/06/16 19:44:20 INFO mapred.JobClient:  map 61% reduce 0%
14/06/16 19:44:25 INFO mapred.JobClient:  map 62% reduce 0%
14/06/16 19:44:29 INFO mapred.JobClient:  map 63% reduce 0%
14/06/16 19:44:35 INFO mapred.JobClient:  map 64% reduce 0%
14/06/16 19:44:40 INFO mapred.JobClient:  map 65% reduce 0%
14/06/16 19:44:45 INFO mapred.JobClient:  map 66% reduce 0%
14/06/16 19:44:50 INFO mapred.JobClient:  map 67% reduce 0%
14/06/16 19:44:55 INFO mapred.JobClient:  map 68% reduce 0%
14/06/16 19:45:00 INFO mapred.JobClient:  map 69% reduce 0%
14/06/16 19:45:06 INFO mapred.JobClient:  map 70% reduce 0%
14/06/16 19:45:11 INFO mapred.JobClient:  map 71% reduce 0%
14/06/16 19:45:17 INFO mapred.JobClient:  map 72% reduce 0%
14/06/16 19:45:22 INFO mapred.JobClient:  map 73% reduce 0%
14/06/16 19:45:26 INFO mapred.JobClient:  map 74% reduce 0%
14/06/16 19:45:32 INFO mapred.JobClient:  map 75% reduce 0%
14/06/16 19:45:37 INFO mapred.JobClient:  map 76% reduce 0%
14/06/16 19:45:43 INFO mapred.JobClient:  map 77% reduce 0%
14/06/16 19:45:48 INFO mapred.JobClient:  map 78% reduce 0%
14/06/16 19:45:54 INFO mapred.JobClient:  map 79% reduce 0%
14/06/16 19:45:59 INFO mapred.JobClient:  map 80% reduce 0%
14/06/16 19:46:03 INFO mapred.JobClient:  map 81% reduce 0%
14/06/16 19:46:09 INFO mapred.JobClient:  map 82% reduce 0%
14/06/16 19:46:14 INFO mapred.JobClient:  map 83% reduce 0%
14/06/16 19:46:19 INFO mapred.JobClient:  map 84% reduce 0%
14/06/16 19:46:25 INFO mapred.JobClient:  map 85% reduce 0%
14/06/16 19:46:31 INFO mapred.JobClient:  map 86% reduce 0%
14/06/16 19:46:37 INFO mapred.JobClient:  map 87% reduce 0%
14/06/16 19:46:43 INFO mapred.JobClient:  map 88% reduce 0%
14/06/16 19:46:51 INFO mapred.JobClient:  map 89% reduce 0%
14/06/16 19:46:59 INFO mapred.JobClient:  map 90% reduce 0%
14/06/16 19:47:08 INFO mapred.JobClient:  map 91% reduce 0%
14/06/16 19:47:17 INFO mapred.JobClient:  map 92% reduce 0%
14/06/16 19:47:28 INFO mapred.JobClient:  map 93% reduce 0%
14/06/16 19:47:40 INFO mapred.JobClient:  map 94% reduce 0%
14/06/16 19:47:52 INFO mapred.JobClient:  map 95% reduce 0%
14/06/16 19:48:10 INFO mapred.JobClient:  map 96% reduce 0%
14/06/16 19:48:29 INFO mapred.JobClient:  map 97% reduce 0%
14/06/16 19:48:47 INFO mapred.JobClient:  map 98% reduce 0%
14/06/16 19:49:08 INFO mapred.JobClient:  map 99% reduce 0%
14/06/16 19:49:36 INFO mapred.JobClient:  map 100% reduce 0%
14/06/16 19:49:38 INFO mapred.JobClient: Job complete: job_201406131535_0047
14/06/16 19:49:38 INFO mapred.JobClient: Counters: 19
14/06/16 19:49:38 INFO mapred.JobClient:   Job Counters 
14/06/16 19:49:38 INFO mapred.JobClient:     SLOTS_MILLIS_MAPS=18869117
14/06/16 19:49:38 INFO mapred.JobClient:     Total time spent by all reduces waiting after reserving slots (ms)=0
14/06/16 19:49:38 INFO mapred.JobClient:     Total time spent by all maps waiting after reserving slots (ms)=0
14/06/16 19:49:38 INFO mapred.JobClient:     Launched map tasks=118
14/06/16 19:49:38 INFO mapred.JobClient:     SLOTS_MILLIS_REDUCES=0
14/06/16 19:49:38 INFO mapred.JobClient:   File Input Format Counters 
14/06/16 19:49:38 INFO mapred.JobClient:     Bytes Read=0
14/06/16 19:49:38 INFO mapred.JobClient:   File Output Format Counters 
14/06/16 19:49:38 INFO mapred.JobClient:     Bytes Written=500000000000
14/06/16 19:49:38 INFO mapred.JobClient:   FileSystemCounters
14/06/16 19:49:38 INFO mapred.JobClient:     HDFS_BYTES_READ=8710
14/06/16 19:49:38 INFO mapred.JobClient:     FILE_BYTES_WRITTEN=5583390
14/06/16 19:49:38 INFO mapred.JobClient:     HDFS_BYTES_WRITTEN=500000000000
14/06/16 19:49:38 INFO mapred.JobClient:   Map-Reduce Framework
14/06/16 19:49:38 INFO mapred.JobClient:     Map input records=5000000000
14/06/16 19:49:38 INFO mapred.JobClient:     Physical memory (bytes) snapshot=8170459136
14/06/16 19:49:38 INFO mapred.JobClient:     Spilled Records=0
14/06/16 19:49:38 INFO mapred.JobClient:     CPU time spent (ms)=5388860
14/06/16 19:49:38 INFO mapred.JobClient:     Total committed heap usage (bytes)=2351816704
14/06/16 19:49:38 INFO mapred.JobClient:     Virtual memory (bytes) snapshot=72674283520
14/06/16 19:49:38 INFO mapred.JobClient:     Map input bytes=5000000000
14/06/16 19:49:38 INFO mapred.JobClient:     Map output records=5000000000
14/06/16 19:49:38 INFO mapred.JobClient:     SPLIT_RAW_BYTES=8710

real	10m24.197s
user	0m3.745s
sys	0m0.363s
